is_duplicate,question1_len,question2_len,common_words,cosine_distance,euclidean_distances,minkowski_distances,manhattan_distances,jaccard_distances,fuzz_ratio,fuzz_partial_ratio,fuzz_token_set_ratio,fuzz_token_sort_ratio
0,75,31,0,0.0,1.4142135623730951,0.9955565175083124,4.896580770391314,0.9333333333333333,23,29,27,25
1,40,32,5,0.8795190825299024,0.49087863565263795,0.42726896691378113,0.9386776554484764,0.8888888888888888,89,91,100,89
1,33,41,3,0.5527499913085432,0.9457801104817725,0.714498676657287,2.2853255357832554,0.8888888888888888,65,73,65,65
1,44,84,3,0.5381547205837908,0.9610882159471204,0.6849666497106626,2.871521962960017,0.9230769230769231,41,65,75,53
0,16,27,2,0.6883630263085647,0.7894770087740812,0.6275039309914558,1.7481883719644968,0.8888888888888888,51,56,86,65
1,17,17,2,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,14,38,3,0.7689142871738194,0.6798319098515172,0.5248879464738928,1.5402325892762956,0.9,38,71,100,54
0,82,22,2,0.2896729480880929,1.191911953050146,0.7959509800922587,4.380412313881068,0.9411764705882353,33,50,71,37
1,49,45,4,0.4727241246110335,1.0269137017188605,0.8203365991885511,2.31471768263148,0.9230769230769231,64,73,75,47
1,22,47,3,0.6479083222217525,0.8391563355874131,0.7091457054102251,1.6639862648073072,0.8888888888888888,38,59,100,64
1,34,43,4,1.0000000000000002,2.220446049250313e-16,1.7623691972092933e-16,4.440892098500626e-16,0.8571428571428572,65,64,100,88
0,30,31,4,0.6175426802963284,0.8745939854625937,0.7224890392114858,1.7538851355142735,0.9166666666666666,59,60,80,75
1,19,19,3,1.0,0.0,0.0,0.0,0.0,74,85,100,100
0,26,26,2,0.3967001251542673,1.0984533443398794,0.8729582494975701,2.2583318921734437,0.875,54,64,73,73
1,8,41,1,0.284283724609438,1.1964249039455523,0.9001288336836748,3.034398176774612,0.8888888888888888,29,62,67,24
0,37,36,2,0.4880149727851808,1.0119140548631778,0.7600368530524811,2.629476464753556,0.9,58,58,63,60
0,35,30,4,0.8475573433504456,0.5521642086364424,0.5330110579510856,0.8233180420088182,0.9,86,90,93,80
0,59,18,3,0.45887697751886225,1.040310552172896,0.7406728691537329,3.227345400316884,0.9230769230769231,39,67,76,34
0,34,33,2,0.4035526883069648,1.0921971540825726,0.8008108089979349,2.844648260619617,0.9,51,53,57,57
1,48,40,6,0.9385042262914013,0.35070150757759433,0.3455382733379196,0.4949045865138011,0.9090909090909091,55,60,100,91
1,28,13,2,0.6995622421661597,0.7751616061620189,0.6559932178936109,1.4286470027794889,0.8571428571428572,63,100,100,63
1,19,28,3,0.8147556330663357,0.6086778572178628,0.5836615106430689,0.8938589763991757,0.875,81,100,100,81
0,9,13,2,0.9107364703253749,0.4225246257311526,0.4139731630133714,0.5390273203538822,0.8333333333333334,82,100,100,82
0,11,14,1,0.505729463509135,0.9942540283960284,0.8424888055397244,1.6994507924700364,0.8,40,45,62,56
0,26,38,3,0.5581899131518567,0.940010730628266,0.7026054264402714,2.4639923598063733,0.9230769230769231,59,62,76,66
0,81,52,1,0.13647708646863269,1.3141711559240428,0.8243721643883555,5.440174003401209,0.9375,39,38,45,45
1,58,52,4,0.48506302835967197,1.014827050920824,0.7076023812053197,3.181632031424759,0.9411764705882353,56,56,67,69
0,13,40,2,0.47857396050673245,1.0212012920999147,0.7789883408623378,2.522029293685934,0.9,42,62,76,42
1,14,23,1,0.37891336635708145,1.1145282711918245,0.9477190881065538,1.8855730709581604,0.8333333333333334,43,50,65,65
1,24,24,5,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,18,17,2,0.747775279091879,0.7102460431542311,0.5887627108399259,1.351332109295154,0.875,51,69,69,63
0,72,49,2,0.1698314072846247,1.2885407193530016,0.8114306390308687,5.3297561147151225,0.9444444444444444,38,31,42,38
1,28,19,3,0.8710784923325281,0.5077824488252268,0.44619928783261587,0.9016299029791115,0.8888888888888888,81,100,100,81
1,32,28,4,0.831200600248815,0.581032528781625,0.5178515295905666,0.8478206998171008,0.9090909090909091,93,86,93,93
1,51,33,4,0.5699278437781125,0.927439654340796,0.7018720704742966,2.409206564367161,0.9285714285714286,43,52,82,62
0,42,35,0,0.0,1.4142135623730951,0.9499760322580559,5.051054987785026,0.9333333333333333,31,40,6,5
0,10,10,2,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,36,18,3,0.7153684463630497,0.7544952665682539,0.6353965546009404,1.467517476702512,0.8888888888888888,41,61,100,67
0,11,22,2,0.7816404129431109,0.6608473152807527,0.5851500474923894,1.1505732901472991,0.75,67,100,100,67
0,18,64,1,0.23055917658671993,1.2405166854285194,0.9279079273721914,3.295262169354203,0.8888888888888888,32,50,43,29
1,39,31,5,0.7014816060148223,0.7726815566391859,0.6421080682127234,1.4939939041787356,0.9090909090909091,43,50,89,80
0,34,47,4,0.4868984885759438,1.0130167929743872,0.7178676631595015,3.0063686826053146,0.9411764705882353,67,64,72,59
0,57,37,0,0.0,1.4142135623730951,0.9439129722277141,5.209897662770159,0.9333333333333333,13,33,16,13
1,27,17,3,0.7208326817454269,0.7472179310677349,0.6284142001077191,1.4620409498928626,0.8888888888888888,77,100,100,77
1,45,33,3,0.5746662646106129,0.9223163615478013,0.7068690426240717,2.2761106759546683,0.9,67,73,71,59
1,24,30,4,0.8935539475162769,0.4614023244062021,0.4499629544531737,0.6610249751105125,0.9,89,75,100,89
1,22,28,4,0.9062958847958299,0.43290672252615875,0.4234282628334019,0.608407563876693,0.9,72,85,100,88
1,13,15,2,0.6648565207256901,0.8187105462546698,0.7293881482638624,1.162085844041615,0.8571428571428572,79,85,79,57
0,47,40,3,0.45258092179828224,1.0463451421034247,0.7522373748654839,2.920507351351253,0.9230769230769231,48,54,67,55
0,44,40,4,0.717580022641811,0.7515583508393598,0.6696302676480047,1.1019058907790424,0.9090909090909091,90,85,93,83
1,34,30,3,0.9530243027833674,0.3065149171464015,0.3031423860403971,0.3805135018081471,0.875,53,72,100,94
0,10,13,0,,1.0,1.0,1.0,0.5,26,30,26,26
1,15,16,2,0.6760918628809122,0.8048703462286184,0.7174486294070589,1.2339769663872664,0.8571428571428572,77,73,80,77
0,25,35,1,0.10456868846370679,1.3382311545740468,0.9568036181419493,3.7604922693356047,0.9,30,44,53,53
1,34,28,5,0.9564076852571011,0.29527043449319207,0.29218072505720316,0.3892409311080589,0.9166666666666666,90,100,100,90
1,51,49,3,0.7374441631304275,0.7246458954131632,0.5765533097028511,1.583048659388639,0.875,64,64,90,80
0,32,60,0,0.0,1.4142135623730951,0.9447193533415021,5.093392062709278,0.9285714285714286,26,31,37,37
0,46,46,7,1.0000000000000002,0.0,0.0,0.0,0.0,100,100,100,100
1,9,17,2,0.7134218106910031,0.7570709204678211,0.6390719812850719,1.3947533339715472,0.8571428571428572,69,100,100,69
0,32,33,3,0.6247177080314747,0.8663513051511208,0.7718145931682604,1.2495136261166124,0.8888888888888888,74,75,77,74
0,25,36,0,0.0,1.4142135623730951,1.0501675622412718,3.627645055212108,0.8571428571428572,46,44,33,26
0,11,11,2,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,5,5,1,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,29,29,4,1.0000000000000002,1.6883057536160649e-16,1.4308378747040449e-16,3.0531133177191805e-16,0.8888888888888888,66,66,100,100
0,48,55,2,0.48921631163200646,1.0107261630807758,0.7576517895618139,2.7012912678600136,0.9166666666666666,49,52,58,52
0,64,54,2,0.251830594869849,1.223249283776738,0.8161249149316603,4.371827751863686,0.9333333333333333,41,43,54,51
1,49,38,3,0.5368286466385412,0.9624669899393525,0.7355827091266718,2.2927472467286116,0.9090909090909091,62,56,71,60
1,29,29,3,0.6240083187007851,0.8671697426677373,0.7231658650845414,1.6229674568657368,0.9,79,79,79,79
1,12,8,1,0.4206609715087418,1.0764190898448969,0.897209411705298,1.9559905510367663,0.8,70,75,77,70
0,18,24,2,0.5050018862840567,0.9949855413180066,0.7987440993881532,2.051495476752265,0.875,29,44,71,67
0,18,19,2,0.763297715179906,0.6880440172257791,0.6129964820697646,0.982614433135871,0.8571428571428572,81,83,88,76
1,38,64,6,0.6522465789907599,0.8339705282673247,0.5962293526564877,2.5950497625792472,0.9444444444444444,65,74,90,69
0,19,27,2,0.6307937857164756,0.8593092741074363,0.7428675038784859,1.453696858283454,0.8571428571428572,52,47,69,52
0,26,23,2,0.5359684126341618,0.9633603555947672,0.7690616096660762,1.9184381289614172,0.8571428571428572,69,76,65,65
0,28,20,0,,1.0,0.8355270156806239,1.726233809012636,0.75,58,70,62,62
0,62,62,4,0.20376894478532126,1.261927933928621,0.8538824458863249,4.650238851969713,0.9565217391304348,39,41,47,37
1,19,19,3,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,18,29,2,0.6520611685668475,0.8341928211548606,0.7009349957411019,1.5494792918618732,0.8571428571428572,77,100,100,77
0,16,16,3,1.0000000000000002,0.0,0.0,0.0,0.0,100,100,100,100
0,169,79,4,0.3125796576881883,1.172536005683247,0.7133380077587387,5.847711701784951,0.9545454545454546,30,51,65,44
1,32,50,4,0.525976797723519,0.9736767454103863,0.7444199148896952,2.3380395992567258,0.9285714285714286,41,53,79,56
1,30,35,3,0.9429425481382081,0.33780897519690595,0.33328516800125313,0.43102485105602817,0.875,92,100,100,92
1,21,22,1,0.3543093481385849,1.1363895915234485,0.947193702711624,2.088340311044195,0.8333333333333334,51,52,51,33
0,28,36,3,0.6212412490327428,0.8703548138170515,0.7378512918308586,1.4913006505779882,0.9,53,61,90,81
0,23,28,3,0.6872939925291023,0.790829953240136,0.6484992625229368,1.610376367259029,0.9,59,68,88,71
1,28,27,1,0.2035018047219979,1.2621396081876222,0.9201321464024724,3.382899846339974,0.9,33,30,44,36
0,19,31,3,0.8184504668361857,0.6025770210750063,0.5782870222172103,0.8807155402037696,0.8571428571428572,76,100,100,76
0,14,10,1,0.8292091558843454,0.5844499022425355,0.5642041775539359,0.7297292806161081,0.75,83,100,100,83
1,26,21,1,0.5982818576560798,0.8963460741743897,0.7505963333341849,1.6093333885111831,0.8333333333333334,68,76,76,72
0,45,98,3,0.7720729389472858,0.6751696987464919,0.4971612677864149,1.8722970112211652,0.9230769230769231,50,64,83,60
1,27,27,4,0.9144504840010514,0.41364118750179757,0.40533927994835,0.5753217668484688,0.9,85,85,92,85
0,28,22,1,0.1822026467902151,1.2789037127241323,1.0720880356105031,2.29719762375595,0.8333333333333334,52,55,62,40
0,35,87,1,0.16656734775237292,1.291071378543903,0.853006328144398,4.688795597323705,0.9230769230769231,31,49,44,36
0,52,37,4,0.47053516481753177,1.0290430847952563,0.7366235391278846,3.0354287802590356,0.9333333333333333,45,56,63,49
0,38,21,3,0.8047771679295282,0.6248565148423626,0.5537253578959911,1.139114713985755,0.875,71,86,100,71
0,16,23,2,0.633353164404006,0.856325680563177,0.7106492079562318,1.6211613540047811,0.875,56,56,81,56
0,41,91,0,0.0,1.4142135623730951,0.898761382546176,5.823593622594742,0.9375,24,37,23,23
0,97,39,4,0.5927211778517064,0.9025284728453653,0.6281744353206121,3.042385346320458,0.9444444444444444,47,85,90,50
1,27,15,1,0.35440260671496426,1.1363075228872117,0.8773003485877553,2.703454171264458,0.8888888888888888,43,67,52,52
0,25,25,1,0.28685269030801924,1.1942757719153319,0.9239364624437393,2.768390790238177,0.875,68,74,64,64
1,25,34,2,0.6815197965580281,0.7980979932839977,0.6697646019895578,1.4924443361306827,0.8571428571428572,75,84,89,68
0,31,29,2,0.4484205095473545,1.050313753554285,0.8455514042478178,2.2375305047057084,0.875,53,57,57,57
0,46,96,3,0.2650189290888646,1.2124199527483333,0.7958990359808518,4.743277222306644,0.9523809523809523,32,41,44,41
0,32,28,2,0.5586980495082283,0.9394700106887626,0.7191082175611795,2.2500688846621992,0.9,63,68,63,50
0,27,33,2,0.2916908098248267,1.1902177869408381,0.8473599535755073,3.411001658062503,0.8888888888888888,50,56,63,60
1,14,21,3,0.8135279934158833,0.6106914222160266,0.5854336793545001,0.8960892097789419,0.875,80,71,100,80
1,14,22,2,0.7193509289567124,0.7491983329443382,0.7054127369739874,1.089863666083113,0.8333333333333334,78,100,100,78
1,44,33,4,0.6947447219302403,0.7813517493034231,0.6097333580118749,1.8961655589655895,0.9230769230769231,65,76,88,73
1,17,17,4,1.0,1.2412670766236366e-16,1.1546784767512744e-16,1.6653345369377348e-16,0.5714285714285714,76,76,100,100
1,16,13,1,0.5016086883484872,0.9983900156266717,0.8350769346401894,1.789170440369828,0.8333333333333334,62,75,69,62
0,61,59,7,0.8486804185781964,0.550126497129167,0.49032891810658935,0.8096463851843269,0.9285714285714286,93,92,95,93
0,62,56,4,0.7367923061596602,0.725544890189904,0.5559246704477208,1.707251049524296,0.9285714285714286,75,76,75,76
1,25,24,3,0.7160088487024422,0.7536460061561501,0.6714243504208917,1.0721098506141218,0.8888888888888888,90,88,90,90
0,61,61,9,0.918824792021134,0.4029273085281411,0.3950572039256354,0.635971446917382,0.9444444444444444,92,92,93,92
0,36,95,1,0.10461698660741753,1.3381950630551456,0.8919806371398001,5.019711954475022,0.9375,17,48,33,29
0,65,64,9,0.8566765910826992,0.5353940771381407,0.477187479838029,0.7895263826908033,0.9444444444444444,91,91,95,90
0,29,24,3,0.7318786340854208,0.7322859631517994,0.623601662715518,1.3941329814634031,0.8888888888888888,64,71,83,64
0,26,43,0,0.0,1.4142135623730951,1.0092388304004454,4.116638126666745,0.875,23,31,20,20
0,13,10,1,0.8064768943701587,0.622130381238276,0.5980969167761928,0.7847887133283308,0.75,61,70,100,61
0,31,24,1,0.15682773809959702,1.2985932865223069,1.009723709846169,2.890300777218573,0.875,47,54,59,47
0,28,21,1,0.3426485315547587,1.1466049611311135,0.9085465361546392,2.4520024204992383,0.8571428571428572,33,55,65,65
0,29,24,3,0.745778285173129,0.7130521927977939,0.6411089060163692,1.1791675236964623,0.8888888888888888,68,54,86,79
0,31,37,4,0.658378412891256,0.8265852492135871,0.6888857999838977,1.5568488315647866,0.9166666666666666,85,93,91,76
1,19,12,2,0.829777236240524,0.5834771011093344,0.5624255572396576,0.7832722867005307,0.8333333333333334,77,100,100,77
1,29,19,3,0.7424284400297338,0.7177347141810352,0.6063360377996817,1.3921622866995709,0.8888888888888888,79,79,100,79
0,61,32,4,0.6894768017126787,0.788064969767495,0.5939103531534717,2.0487299160128267,0.9090909090909091,60,87,79,45
0,17,43,2,0.5266633470368635,0.9729713798084059,0.7060439028148612,2.669260672314646,0.8571428571428572,40,65,83,57
1,22,24,2,0.9204301361989105,0.3989232101572674,0.3916833149371476,0.5034031116778073,0.8333333333333334,87,84,87,87
0,27,25,4,0.7969505022319567,0.6372589705418722,0.6078962372146868,1.0081616257520656,0.9,73,86,86,73
0,15,21,3,0.9340516204398821,0.3631759341149079,0.3575819006077135,0.47032325324170393,0.875,83,100,100,83
0,51,71,5,0.6540456592087274,0.8318104841744576,0.5625959146400689,2.889089697415561,0.9444444444444444,39,51,84,57
0,25,25,2,0.3535393093676595,1.1370670082561893,0.9123012561295482,2.339817983780923,0.875,44,52,53,52
1,24,24,1,0.3739204935495882,1.1189991121090417,0.889612064724629,2.309022261705265,0.8571428571428572,46,59,62,62
0,17,30,0,0.0,1.4142135623730951,1.031723719886663,3.7061356021165848,0.8571428571428572,34,41,30,30
0,66,44,4,0.27795686311774875,1.201701407906516,0.8184982654538657,4.114839220715554,0.95,51,61,74,58
0,26,57,3,0.4942062080003367,1.0057771045312804,0.781622390774488,2.438161736066572,0.9090909090909091,60,92,94,60
1,19,19,3,1.0000000000000002,0.0,0.0,0.0,0.0,100,100,100,100
0,28,28,2,0.28596755243574695,1.1950166924058032,0.9263949780113718,2.647709695991997,0.9,39,43,50,46
0,43,48,2,0.37581853332820303,1.1173016304219705,0.7899201696990815,3.2862801265902983,0.9,62,61,64,44
1,40,38,3,0.8459666705169611,0.5550375293311959,0.4244365619027354,1.3205563848616224,0.8888888888888888,62,71,74,64
0,23,17,2,0.8926747455961341,0.46330390545270783,0.4521326253896029,0.6024380767241927,0.8333333333333334,85,71,100,85
0,60,52,4,0.37677514941931756,1.11644511784564,0.7637641591900282,3.7033986753986463,0.9411764705882353,36,40,68,66
1,30,33,3,0.5553637342029626,0.943012476902652,0.7979888037616932,1.7243724014045736,0.9,86,80,89,89
0,28,49,3,0.6042170630152742,0.8896998785935917,0.6901250229864611,2.092914110963947,0.9090909090909091,60,71,83,62
0,13,13,2,1.0,0.0,0.0,0.0,0.0,62,62,100,100
0,49,19,0,,0.9999999999999998,0.7298846345445882,2.6191630247743123,0.8571428571428572,24,53,32,32
0,33,32,1,0.1319382235074174,1.3176204130876104,0.9703817350956658,3.491578205653584,0.9,34,41,49,43
0,14,14,2,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,44,45,0,0.0,1.4142135623730951,1.0691579965346234,3.7653085349301745,0.8571428571428572,20,27,22,20
1,59,40,3,0.5691850061695631,0.9282402639731125,0.7525754965691223,2.116301736575876,0.9,65,60,80,69
0,26,43,0,0.0,1.4142135623730951,1.016527125074383,3.932922605704616,0.8888888888888888,29,38,14,14
0,31,27,2,0.7336944988410922,0.7298020295380216,0.6020685074183135,1.4274884173981848,0.875,86,93,86,86
1,22,44,3,0.7029850662414459,0.7707333310017861,0.611920282063411,1.7968341616152064,0.9090909090909091,64,91,90,64
1,29,23,4,0.7957700251798496,0.6391087150401729,0.5479669466252791,1.096147109827723,0.9166666666666666,81,78,90,73
1,15,16,1,0.5495043730330929,0.9492055909726904,0.8052475529556187,1.6432342595016454,0.8333333333333334,84,87,77,77
0,28,28,3,0.8207571374023901,0.5987367745472292,0.5370948239068352,0.9359044343238614,0.8571428571428572,89,91,89,89
1,33,38,5,0.923814914287227,0.39034621994525054,0.3833012981147434,0.5516067328675445,0.9166666666666666,79,70,100,93
0,72,125,3,0.2364839990072316,1.2357313631957136,0.7518304079720574,6.088560122604032,0.9655172413793104,18,38,36,41
1,30,60,3,0.4263576050570646,1.071113808092245,0.8389572605483776,2.6598671679762558,0.9090909090909091,47,57,64,42
1,35,36,3,0.5418348119128736,0.9572514696641906,0.7616169867840276,2.0048918237429505,0.9090909090909091,56,58,65,62
0,15,33,2,0.5036160220053116,0.9963774164388597,0.7881931164580183,2.22617697435963,0.8888888888888888,50,60,80,50
1,41,38,3,0.7581577284873202,0.6954743295229232,0.5505117618785231,1.53236949233256,0.8888888888888888,86,82,70,68
1,13,25,1,0.47124146534380007,1.02835648941036,0.8823535807219456,1.7484678448625082,0.75,42,54,53,37
1,25,17,2,0.7348553441754756,0.7282096618756505,0.6182263160536472,1.330460963295516,0.75,67,59,74,67
1,18,17,2,0.71430379122552,0.7559050320965989,0.6857541833484121,1.2457853089377695,0.8571428571428572,57,59,83,69
0,47,65,3,0.18825978553355535,1.2741587141847317,0.8422128994764327,4.805319522059998,0.9523809523809523,39,43,55,54
0,57,34,0,0.0,1.4142135623730951,0.9526073908695162,4.798059935337827,0.9166666666666666,15,32,18,18
0,40,43,5,0.8212250999255089,0.5979546806815565,0.5328969385947573,0.8750957676568901,0.875,89,85,95,87
1,14,19,2,0.9034053361263432,0.43953307924127133,0.42994026192849455,0.5653790885183059,0.8333333333333334,85,100,100,85
1,52,63,4,0.35589734362122905,1.13499132717283,0.8319756312359874,3.53196428956688,0.9444444444444444,45,42,61,47
0,27,18,0,0.0,1.4142135623730951,1.012048802991814,3.9532516978298693,0.8888888888888888,18,32,13,13
1,47,38,3,0.48617863292526187,1.0137271497545464,0.7563867398410419,2.6504170280877917,0.9,47,53,69,64
0,83,27,0,0.0,1.414213562373095,0.999937507894688,4.863455360585981,0.9090909090909091,16,33,18,18
0,57,86,2,0.2220564919827805,1.2473520016556832,0.8324332340597245,4.387714629151431,0.9285714285714286,31,39,48,46
1,33,38,4,0.7228128849548604,0.7445631135708235,0.57304268874458,1.754503757321267,0.9285714285714286,76,83,85,85
